text;label
Увеличь тариф;tariff_change
Сделай тариф повыше;tariff_change
Переключи тариф повыше;tariff_change
Хочу тариф подороже;tariff_change
Нужен тариф получше;tariff_change
Давай тариф покруче;tariff_change
Сделай дороже;tariff_change
Подними цену;tariff_change
Увеличь стоимость;tariff_change
Повысь класс;tariff_change
Улучши тариф;tariff_change
На класс выше;tariff_change
Дороже хочу;tariff_change
На уровень выше;tariff_change
На ступеньку выше;tariff_change
На шаг выше;tariff_change
Чуть повыше;tariff_change
Немного повыше;tariff_change
Чуть-чуть повыше;tariff_change
Слегка повыше;tariff_change
Капельку повыше;tariff_change
Маленько повыше;tariff_change
Тариф повыше сделай;tariff_change
Тариф подороже сделай;tariff_change
Тариф получше сделай;tariff_change
Уровень повыше;tariff_change
Класс повыше;tariff_change
Режим повыше;tariff_change
Поднимись на уровень;tariff_change
Поднимись на ступеньку;tariff_change
Поднимись на класс;tariff_change
Иди выше;tariff_change
Лезь выше;tariff_change
Поднимайся выше;tariff_change
Переходи выше;tariff_change
Двигайся выше;tariff_change
Сделай повыше тариф;tariff_change
Сделай подороже тариф;tariff_change
Сделай получше тариф;tariff_change
Поменяй на повыше;tariff_change
Поменяй на подороже;tariff_change
Поменяй на получше;tariff_change
Переключи на повыше;tariff_change
Переключи на подороже;tariff_change
Переключи на получше;tariff_change
Включи повыше;tariff_change
Включи подороже;tariff_change
Включи получше;tariff_change
Поставь повыше;tariff_change
Поставь подороже;tariff_change
Поставь получше;tariff_change
Выбери повыше;tariff_change
Выбери подороже;tariff_change
Выбери получше;tariff_change
Активируй повыше;tariff_change
Активируй подороже;tariff_change
Активируй получше;tariff_change
Вверх на тариф;tariff_change
Вверх на уровень;tariff_change
Вверх на класс;tariff_change
Выше уровнем;tariff_change
Выше классом;tariff_change
Выше тарифом;tariff_change
Больше тарифа;tariff_change
Круче тарифа;tariff_change
Лучше тарифа;tariff_change
Понизь тариф;tariff_change
Опусти тариф;tariff_change
Уменьши тариф;tariff_change
Сделай тариф пониже;tariff_change
Переключи тариф пониже;tariff_change
Хочу тариф подешевле;tariff_change
Нужен тариф попроще;tariff_change
Давай тариф поскромнее;tariff_change
Хочу тариф поэкономнее;tariff_change
Сделай подешевле;tariff_change
Опусти цену;tariff_change
Уменьши стоимость;tariff_change
Понизь класс;tariff_change
Ухудши тариф;tariff_change
На класс ниже;tariff_change
Дешевле нужно;tariff_change
На уровень ниже;tariff_change
На ступеньку ниже;tariff_change
На шаг ниже;tariff_change
Чуть пониже;tariff_change
Немного пониже;tariff_change
Чуть-чуть пониже;tariff_change
Слегка пониже;tariff_change
Капельку пониже;tariff_change
Маленько пониже;tariff_change
Тариф пониже сделай;tariff_change
Тариф подешевле сделай;tariff_change
Тариф попроще сделай;tariff_change
Уровень пониже;tariff_change
Класс пониже;tariff_change
Режим пониже;tariff_change
Спустись на уровень;tariff_change
Спустись на ступеньку;tariff_change
Спустись на класс;tariff_change
Иди ниже;tariff_change
Слезь ниже;tariff_change
Спускайся ниже;tariff_change
Переходи ниже;tariff_change
Двигайся ниже;tariff_change
Сделай пониже тариф;tariff_change
Сделай подешевле тариф;tariff_change
Сделай попроще тариф;tariff_change
Поменяй на пониже;tariff_change
Поменяй на подешевле;tariff_change
Поменяй на попроще;tariff_change
Переключи на пониже;tariff_change
Переключи на подешевле;tariff_change
Переключи на попроще;tariff_change
Включи пониже;tariff_change
Включи подешевле;tariff_change
Включи попроще;tariff_change
Поставь пониже;tariff_change
Поставь подешевле;tariff_change
Поставь попроще;tariff_change
Выбери пониже;tariff_change
Выбери подешевле;tariff_change
Выбери попроще;tariff_change
Активируй пониже;tariff_change
Активируй подешевле;tariff_change
Активируй попроще;tariff_change
Вниз на тариф;tariff_change
Вниз на уровень;tariff_change
Вниз на класс;tariff_change
Ниже уровнем;tariff_change
Ниже классом;tariff_change
Ниже тарифом;tariff_change
Меньше тарифа;tariff_change
Проще тарифа;tariff_change
Скромнее тарифа;tariff_change
