text;label
нужна ли зарядка для телефона?;read_passenger_preferences
предпочитает ли пассажир открытые окна?;read_passenger_preferences
есть ли пожелания по освещению?;read_passenger_preferences
нужны ли дополнительные подушки?;read_passenger_preferences
заказывал ли клиент освежитель воздуха?;read_passenger_preferences
есть ли предпочтения по типу музыки?;read_passenger_preferences
нужна ли помощь с посадкой в автомобиль?;read_passenger_preferences
предпочитает ли пассажир переднее или заднее сиденье?;read_passenger_preferences
есть ли пожелания по чистоте салона?;read_passenger_preferences
нужны ли влажные салфетки?;read_passenger_preferences
заказывал ли клиент дополнительное пространство для ног?;read_passenger_preferences
есть ли предпочтения по запахам в машине?;read_passenger_preferences
нужна ли дополнительная информация о маршруте?;read_passenger_preferences
предпочитает ли пассажир быструю или спокойную езду?;read_passenger_preferences
есть ли пожелания по парковке?;read_passenger_preferences
нужна ли помощь с выходом из автомобиля?;read_passenger_preferences
заказывал ли клиент дополнительное время ожидания?;read_passenger_preferences
есть ли предпочтения по типу автомобиля?;read_passenger_preferences
нужны ли дополнительные зеркала для обзора?;read_passenger_preferences
предпочитает ли пассажир автоматическую или механическую коробку?;read_passenger_preferences
есть ли пожелания по цвету салона?;read_passenger_preferences
нужна ли дополнительная шумоизоляция?;read_passenger_preferences
заказывал ли клиент специальные сиденья?;read_passenger_preferences
есть ли предпочтения по высоте сиденья?;read_passenger_preferences
нужна ли регулировка спинки сиденья?;read_passenger_preferences
предпочитает ли пассажир кожаный или тканевый салон?;read_passenger_preferences
есть ли пожелания по подсветке салона?;read_passenger_preferences
нужны ли дополнительные подлокотники?;read_passenger_preferences
заказывал ли клиент массажные сиденья?;read_passenger_preferences
есть ли предпочтения по жесткости сидений?;read_passenger_preferences
нужна ли дополнительная поддержка спины?;read_passenger_preferences
предпочитает ли пассажир подогрев или охлаждение сидений?;read_passenger_preferences
есть ли пожелания по вибрации в сиденьях?;read_passenger_preferences
нужны ли дополнительные ремни для детей?;read_passenger_preferences
заказывал ли клиент специальные крепления?;read_passenger_preferences
есть ли предпочтения по материалу рулевого колеса?;read_passenger_preferences
нужна ли дополнительная амортизация?;read_passenger_preferences
предпочитает ли пассажир жесткую или мягкую подвеску?;read_passenger_preferences
есть ли пожелания по уровню топлива?;read_passenger_preferences
нужна ли информация о расходе бензина?;read_passenger_preferences
заказывал ли клиент экологичный автомобиль?;read_passenger_preferences
есть ли предпочтения по типу двигателя?;read_passenger_preferences
нужна ли дополнительная мощность?;read_passenger_preferences
предпочитает ли пассажир тихий или мощный мотор?;read_passenger_preferences
есть ли пожелания по выхлопной системе?;read_passenger_preferences
нужны ли дополнительные фильтры воздуха?;read_passenger_preferences
заказывал ли клиент систему очистки воздуха?;read_passenger_preferences
есть ли предпочтения по влажности в салоне?;read_passenger_preferences
нужна ли дополнительная циркуляция воздуха?;read_passenger_preferences
предпочитает ли пассажир естественную или искусственную вентиляцию?;read_passenger_preferences
есть ли пожелания по давлению в шинах?;read_passenger_preferences
нужна ли информация о состоянии дороги?;read_passenger_preferences
заказывал ли клиент дополнительную безопасность?;read_passenger_preferences
есть ли предпочтения по системам помощи водителю?;read_passenger_preferences
нужны ли дополнительные датчики?;read_passenger_preferences
предпочитает ли пассажир автоматические или ручные настройки?;read_passenger_preferences
есть ли пожелания по навигационной системе?;read_passenger_preferences
нужна ли голосовая навигация?;read_passenger_preferences
заказывал ли клиент дополнительные карты?;read_passenger_preferences
есть ли предпочтения по языку навигации?;read_passenger_preferences
нужна ли информация о пробках в реальном времени?;read_passenger_preferences
предпочитает ли пассажир альтернативные маршруты?;read_passenger_preferences
есть ли пожелания по частоте обновления маршрута?;read_passenger_preferences
нужны ли дополнительные точки интереса?;read_passenger_preferences
заказывал ли клиент информацию о заправках?;read_passenger_preferences
есть ли предпочтения по типу дорог?;read_passenger_preferences
нужна ли информация о платных участках?;read_passenger_preferences
предпочитает ли пассажир избегать автострад?;read_passenger_preferences
есть ли пожелания по времени в пути?;read_passenger_preferences
нужна ли оптимизация по расходу топлива?;read_passenger_preferences
заказывал ли клиент экономичный маршрут?;read_passenger_preferences
есть ли предпочтения по живописности дороги?;read_passenger_preferences
нужна ли информация о погодных условиях?;read_passenger_preferences
предпочитает ли пассажир избегать туннелей?;read_passenger_preferences
есть ли пожелания по высоте над уровнем моря?;read_passenger_preferences
нужна ли информация о крутизне подъемов?;read_passenger_preferences
заказывал ли клиент избежание горных дорог?;read_passenger_preferences
есть ли предпочтения по освещенности трассы?;read_passenger_preferences
нужна ли информация о дорожных работах?;read_passenger_preferences
предпочитает ли пассажир объезды ремонта?;read_passenger_preferences
есть ли пожелания по качеству дорожного покрытия?;read_passenger_preferences
нужна ли информация о камерах на дороге?;read_passenger_preferences
заказывал ли клиент соблюдение скоростного режима?;read_passenger_preferences
есть ли предпочтения по стилю вождения?;read_passenger_preferences
нужна ли дополнительная осторожность?;read_passenger_preferences
предпочитает ли пассажир спокойное вождение?;read_passenger_preferences
есть ли пожелания по соблюдению дистанции?;read_passenger_preferences
нужна ли информация о других участниках движения?;read_passenger_preferences
заказывал ли клиент дополнительную вежливость на дороге?;read_passenger_preferences
есть ли предпочтения по использованию сигналов?;read_passenger_preferences
нужна ли дополнительная предсказуемость маневров?;read_passenger_preferences
предпочитает ли пассажир избегать резких движений?;read_passenger_preferences
есть ли пожелания по плавности торможения?;read_passenger_preferences
нужна ли дополнительная плавность разгона?;read_passenger_preferences
заказывал ли клиент комфортное ускорение?;read_passenger_preferences
есть ли предпочтения по переключению передач?;read_passenger_preferences
нужна ли информация о работе коробки передач?;read_passenger_preferences
предпочитает ли пассажир экономичное или спортивное вождение?;read_passenger_preferences
есть ли пожелания по использованию круиз-контроля?;read_passenger_preferences
нужна ли автоматическая поддержка скорости?;read_passenger_preferences
заказывал ли клиент адаптивный круиз-контроль?;read_passenger_preferences
есть ли предпочтения по системам безопасности?;read_passenger_preferences
нужна ли автоматическая система экстренного торможения?;read_passenger_preferences
предпочитает ли пассажир контроль слепых зон?;read_passenger_preferences
есть ли пожелания по системе предупреждения столкновений?;read_passenger_preferences
нужна ли дополнительная система стабилизации?;read_passenger_preferences
заказывал ли клиент систему контроля усталости водителя?;read_passenger_preferences
есть ли предпочтения по мониторингу состояния водителя?;read_passenger_preferences
нужна ли система распознавания знаков?;read_passenger_preferences
предпочитает ли пассажир автоматическое соблюдение пдд?;read_passenger_preferences
есть ли пожелания по системе парковки?;read_passenger_preferences
нужна ли автоматическая парковка?;read_passenger_preferences
заказывал ли клиент помощь при параллельной парковке?;read_passenger_preferences
есть ли предпочтения по датчикам парковки?;read_passenger_preferences
нужна ли камера заднего вида?;read_passenger_preferences
предпочитает ли пассажир круговой обзор?;read_passenger_preferences
есть ли пожелания по системе мониторинга окружения?;read_passenger_preferences
нужна ли дополнительная видимость?;read_passenger_preferences
заказывал ли клиент улучшенное освещение?;read_passenger_preferences
есть ли предпочтения по адаптивным фарам?;read_passenger_preferences
нужна ли автоматическая регулировка света?;read_passenger_preferences
предпочитает ли пассажир дневные ходовые огни?;read_passenger_preferences
есть ли пожелания по противотуманным фарам?;read_passenger_preferences
нужна ли дополнительная подсветка поворотов?;read_passenger_preferences
заказывал ли клиент динамическое освещение?;read_passenger_preferences
есть ли предпочтения по интенсивности света?;read_passenger_preferences
нужна ли регулировка яркости фар?;read_passenger_preferences
предпочитает ли пассажир автоматическое включение фар?;read_passenger_preferences
есть ли пожелания по датчику освещенности?;read_passenger_preferences
нужна ли автоматическая очистка фар?;read_passenger_preferences
заказывал ли клиент омыватель фар?;read_passenger_preferences
есть ли предпочтения по очистке лобового стекла?;read_passenger_preferences
нужны ли автоматические дворники?;read_passenger_preferences
предпочитает ли пассажир датчик дождя?;read_passenger_preferences
есть ли пожелания по скорости работы дворников?;read_passenger_preferences
нужна ли дополнительная очистка стекол?;read_passenger_preferences
заказывал ли клиент подогрев лобового стекла?;read_passenger_preferences
есть ли предпочтения по обдуву стекол?;read_passenger_preferences
нужна ли система против запотевания?;read_passenger_preferences
предпочитает ли пассажир кондиционирование или обогрев?;read_passenger_preferences
есть ли пожелания по климат-контролю?;read_passenger_preferences
нужна ли автоматическая регулировка температуры?;read_passenger_preferences
заказывал ли клиент многозонный климат-контроль?;read_passenger_preferences
есть ли предпочтения по индивидуальным настройкам?;read_passenger_preferences
нужна ли возможность раздельного управления?;read_passenger_preferences
предпочитает ли пассажир ручные или автоматические настройки климата?;read_passenger_preferences
есть пожелания от клиента?;read_passenger_preferences
у пассажира есть какие-нибудь пожелания?;read_passenger_preferences
пассажир просил что-то особенное?;read_passenger_preferences
пожелания вообще есть?;read_passenger_preferences
клиент упоминал доп. пожелания?;read_passenger_preferences
пассажир что-нибудь дополнительно хочет?;read_passenger_preferences
есть ли особые требования?;read_passenger_preferences
дополнительные запросы поступали?;read_passenger_preferences
что-то ещё нужно пассажиру?;read_passenger_preferences
пожеланий нет, верно?;read_passenger_preferences
уточни, есть ли у них пожелания;read_passenger_preferences
пассажир без пожеланий или с?;read_passenger_preferences
запросы от клиента присутствуют?;read_passenger_preferences
не забыл ли клиент о просьбах?;read_passenger_preferences
пассажир доволен базой?;read_passenger_preferences
есть ли скрытые пожелания?;read_passenger_preferences
нужен ли детский бустер?;read_passenger_preferences
требуется детское кресло?;read_passenger_preferences
дети едут, кресло нужно?;read_passenger_preferences
детское место понадобится?;read_passenger_preferences
бустер нужен ребёнку?;read_passenger_preferences
клиент обойдётся без детского кресла?;read_passenger_preferences
с малышом едут? кресло?;read_passenger_preferences
есть ли лыжи у клиента?;read_passenger_preferences
везут лыжи?;read_passenger_preferences
нужен багажник под лыжи?;read_passenger_preferences
лыжный чехол брать?;read_passenger_preferences
лыжи длинные, подготовить место?;read_passenger_preferences
крепление для лыж понадобится?;read_passenger_preferences
сноуборд или лыжи везут?;read_passenger_preferences
под лыжи место готовить?;read_passenger_preferences
едут с питомцем?;read_passenger_preferences
клиент с животным?;read_passenger_preferences
питомец в поездке будет?;read_passenger_preferences
нужна ли переноска для животного?;read_passenger_preferences
с собакой планируют ехать?;read_passenger_preferences
кошка едет?;read_passenger_preferences
потребуется чехол для питомца?;read_passenger_preferences
пёс крупный? место нужно?;read_passenger_preferences
пассажир без животных? уточни;read_passenger_preferences
есть ли ещё пожелания кроме кресла, лыж или питомца?;read_passenger_preferences
в целом пожелания есть?;read_passenger_preferences
дополнительные условия нужны?;read_passenger_preferences
у клиента всё стандартно?;read_passenger_preferences
никаких особенностей не просили?;read_passenger_preferences
подтвердить отсутствие пожеланий;read_passenger_preferences
нужны ли какие-то льготы?;read_passenger_preferences
попросил ли что-нибудь особое?;read_passenger_preferences
в заказе отмечены доп. запросы?;read_passenger_preferences
стоит ли учитывать особые нужды?;read_passenger_preferences
пожеланий ноль?;read_passenger_preferences
нужно ли что-то дополнительно?;read_passenger_preferences
есть ли просьбы по поездке?;read_passenger_preferences
оставили ли какие-то пометки?;read_passenger_preferences
всё без особенностей?;read_passenger_preferences
у пассажира всё ок, без просьб?;read_passenger_preferences
нужны ли услуги сверх базовых?;read_passenger_preferences
детей везут? кресло ставим?;read_passenger_preferences
лыжи загружают салон?;read_passenger_preferences
питомец заявлен?;read_passenger_preferences
галочка «дети» стоит?;read_passenger_preferences
галка «лыжи» выставлена?;read_passenger_preferences
галка «животные» выставлена?;read_passenger_preferences
детское кресло не требуется?;read_passenger_preferences
лыжи не повезут?;read_passenger_preferences
животных нет, верно?;read_passenger_preferences
пожеланий дополнительных нет?;read_passenger_preferences
есть ещё пожелания от пассажира?;read_passenger_preferences
у клиента есть доп-желания?;read_passenger_preferences
нужно ли подготовить детское кресло?;read_passenger_preferences
лыжи брать будем или нет?;read_passenger_preferences
питомец едeт с ними?;read_passenger_preferences
просили что-нибудь особенное?;read_passenger_preferences
допускаются ли дополнительные опции?;read_passenger_preferences
есть ли у пассажира какие-то нюансы?;read_passenger_preferences
кресло детское пригодится?;read_passenger_preferences
лыжный багаж планируется?;read_passenger_preferences
животное в путь берут?;read_passenger_preferences
дополнительных требований нет?;read_passenger_preferences
пассажир что-то хотел добавить?;read_passenger_preferences
пожеланий по поездке не поступало?;read_passenger_preferences
нужен ли бустер малышу?;read_passenger_preferences
лыжи точно не везут, да?;read_passenger_preferences
кошка или собака будет?;read_passenger_preferences
пассажир без особых запросов?;read_passenger_preferences
есть ли скрытые нюансы?;read_passenger_preferences
по детям всё ясно?;read_passenger_preferences
спортинвентарь не нужен?;read_passenger_preferences
животных вообще не будет?;read_passenger_preferences
просили ли про кресло?;read_passenger_preferences
лыжи в чехле надо учесть?;read_passenger_preferences
питомца надо пристроить?;read_passenger_preferences
допкондиции нужны?;read_passenger_preferences
клиенту всё стандартно?;read_passenger_preferences
без детских мест обойдёмся?;read_passenger_preferences
багаж лыжный отсутствует?;read_passenger_preferences
перевозку зверя не заказывали?;read_passenger_preferences
какие-то просьбы вообще есть?;read_passenger_preferences
кресло isofix запрашивали?;read_passenger_preferences
сноуборд тоже не везут?;read_passenger_preferences
питомец крупный заявлен?;read_passenger_preferences
пожелания по комфорту отсутствуют?;read_passenger_preferences
ребёнок едет без кресла или с?;read_passenger_preferences
лыжников среди них нет?;read_passenger_preferences
животных точно исключаем?;read_passenger_preferences
есть ли доп-пожелания к рейсу?;read_passenger_preferences
детское сиденье ставим или нет?;read_passenger_preferences
крепление под лыжи готовить?;read_passenger_preferences
перевозка кошки не требуется?;read_passenger_preferences
никаких особых условий?;read_passenger_preferences
допуслуг не нужно?;read_passenger_preferences
с бустером вопрос закрыт?;read_passenger_preferences
лыжи под капот не пойдут?;read_passenger_preferences
собаку везти не собираются?;read_passenger_preferences
запросы клиента равны нулю?;read_passenger_preferences
нужно уточнить кресло или нет?;read_passenger_preferences
лыжи точно не заявлены?;read_passenger_preferences
питомцев в заказе нет?;read_passenger_preferences
просьбы какие-то ещё всплывали?;read_passenger_preferences
детям ничего не нужно?;read_passenger_preferences
спортоборудование исключаем?;read_passenger_preferences
живность отсутствует?;read_passenger_preferences
все пожелания уже учтены?;read_passenger_preferences
кресло для ребёнка готовим?;read_passenger_preferences
лыжи помещать будем?;read_passenger_preferences
питомец требует переноску?;read_passenger_preferences
особых желаний не видно?;read_passenger_preferences
доп-опций не заказывали?;read_passenger_preferences
малыш без кресла не поедет?;read_passenger_preferences
лыжное крепление не нужно?;read_passenger_preferences
собаку тоже не ждём?;read_passenger_preferences
никаких доп-пожеланий?;read_passenger_preferences
стоит ли ставить детский бустер?;read_passenger_preferences
лыжи укладывать или нет?;read_passenger_preferences
животное маленькое, уточнить?;read_passenger_preferences
у пассажира всё ок без «допов»?;read_passenger_preferences
пожеланий по креслу нет?;read_passenger_preferences
о лыжах речи не было?;read_passenger_preferences
питомца не упоминали?;read_passenger_preferences
какие-нибудь детали упустили?;read_passenger_preferences
детское оборудование требовалось?;read_passenger_preferences
лыжный бокс не нужен?;read_passenger_preferences
с животными вопрос закрыт?;read_passenger_preferences
клиент доволен базовыми условиями?;read_passenger_preferences
кресло детское подтверждаем?;read_passenger_preferences
лыжи подтверждаем?;read_passenger_preferences
питомца подтверждаем?;read_passenger_preferences
без кресла всё же?;read_passenger_preferences
без лыж всё же?;read_passenger_preferences
без зверей всё же?;read_passenger_preferences
других пожеланий нет, да?;read_passenger_preferences
вопросы по детям закрыты?;read_passenger_preferences
вопросы по лыжам закрыты?;read_passenger_preferences
вопросы по животным закрыты?;read_passenger_preferences
никаких спец-запросов?;read_passenger_preferences
кресло нужно, не забыли?;read_passenger_preferences
лыжи брать, не брать?;read_passenger_preferences
животное брать, не брать?;read_passenger_preferences
повторно уточни — пожелания есть?;read_passenger_preferences
по детям всё учли?;read_passenger_preferences
по лыжам всё учли?;read_passenger_preferences
по питомцам всё учли?;read_passenger_preferences
нужд дополнительных не вижу, верно?;read_passenger_preferences
детское место подтверждённо?;read_passenger_preferences
лыжи отменили?;read_passenger_preferences
питомец отменён?;read_passenger_preferences
пожелания ещё появятся?;read_passenger_preferences
допуслуги окончательно не нужны?;read_passenger_preferences
кресло детское — финальное решение?;read_passenger_preferences
лыжи — финальное решение?;read_passenger_preferences
питомец — финальное решение?;read_passenger_preferences
дополнять заказ не будут?;read_passenger_preferences
подтверждаем отсутствие пожеланий?;read_passenger_preferences
у клиента есть ли особые пожелания?;read_passenger_preferences
спрашивали про бустер?;read_passenger_preferences
питомца куда сажать? или нет?;read_passenger_preferences
есть переноска для собаки?;read_passenger_preferences
пассажир без детского кресла обойдётся?;read_passenger_preferences
лыжи подтверждены?;read_passenger_preferences
питомец подтверждён?;read_passenger_preferences
нет ли нужды в детских устройствах?;read_passenger_preferences
перевозим ли животных?;read_passenger_preferences
всё ли ок без дополнительных услуг?;read_passenger_preferences
нужен ли бустер для ребёнка?;read_passenger_preferences
кошка едет? переноска?;read_passenger_preferences
спортивный инвентарь есть?;read_passenger_preferences
пожелания клиента отсутствуют?;read_passenger_preferences
проверить наличие любых пожеланий;read_passenger_preferences
детский бустер требуется?;read_passenger_preferences
лыжи в машине?;read_passenger_preferences
животных повезут?;read_passenger_preferences
пожелания есть, да или нет?;read_passenger_preferences
никаких спецусловий?;read_passenger_preferences
требуется ли помощь с детским креслом?;read_passenger_preferences
лыжи закреплять будем?;read_passenger_preferences
подстилка для собаки нужна?;read_passenger_preferences
в заказе отметка о детях есть?;read_passenger_preferences
пассажир не заморачивался пожеланиями?;read_passenger_preferences
детского оборудования не требуется?;read_passenger_preferences
нужно ли что-то особое кроме кресел, лыж или питомца?;read_passenger_preferences
проверь строку «лыжи»;read_passenger_preferences
проверить строку «питомец»;read_passenger_preferences
всё без детей?;read_passenger_preferences
никаких животных?;read_passenger_preferences
клиент без особых запросов?;read_passenger_preferences
пожелания на нуле?;read_passenger_preferences
спортивный багаж отсутствует?;read_passenger_preferences
питомец отсутствует, верно?;read_passenger_preferences
все пожелания учтены или их нет?;read_passenger_preferences
финишные пожелания отсутствуют?;read_passenger_preferences
перед поездкой пожеланий нет?;read_passenger_preferences
подтверди отсутствие детского кресла;read_passenger_preferences
подтверди отсутствие лыж;read_passenger_preferences
подтверди отсутствие питомца;read_passenger_preferences
пассажир не добавлял пожелания?;read_passenger_preferences
детский вопрос закрыт окончательно?;read_passenger_preferences
лыжный вопрос закрыт окончательно?;read_passenger_preferences
питомцы неактуальны?;read_passenger_preferences
у клиента вообще пожеланий нет?;read_passenger_preferences
поле пожеланий пустое?;read_passenger_preferences
детское оборудование не отмечено?;read_passenger_preferences
спортинвентарь не отмечен?;read_passenger_preferences
животное не отмечено?;read_passenger_preferences
пожеланий дополнительных никаких?;read_passenger_preferences
всё ли ок без детских кресел?;read_passenger_preferences
всё ли ок без лыж?;read_passenger_preferences
всё ли ок без питомца?;read_passenger_preferences
лыжи точно не везут?;read_passenger_preferences
животное точно не едет?;read_passenger_preferences
пожеланий по поездке нет?;read_passenger_preferences
клиент не просил ничего особого?;read_passenger_preferences
с детьми вопрос решён?;read_passenger_preferences
лыжи вопрос решён?;read_passenger_preferences
питомец вопрос решён?;read_passenger_preferences
не осталось скрытых пожеланий?;read_passenger_preferences
нужды по креслам, лыжам, зверям — нет?;read_passenger_preferences
пассажир всё устраивает?;read_passenger_preferences
никаких детских кресел?;read_passenger_preferences
никаких лыж?;read_passenger_preferences
финишные пожелания: ноль?;read_passenger_preferences
детское сиденье неактуально?;read_passenger_preferences
лыжный багаж неактуален?;read_passenger_preferences
перевозка животных неактуальна?;read_passenger_preferences
родная моя, банкоматик поблизости найди?;find_nearby_places
найди ближайшую заправку;find_nearby_places
найди ближайший сбер;find_nearby_places
найди сбербанк;find_nearby_places
роснефть поблизости есть?;find_nearby_places
где поблизости разливное пиво продают?;find_nearby_places
паркоматы есть на районе?;find_nearby_places
найди заправку рядом;find_nearby_places
где рядом магаз?;find_nearby_places
ближайший газпромбанк;find_nearby_places
где похавать можно?;find_nearby_places
найди туалет;find_nearby_places
найди ближайший продуктовый;find_nearby_places
поехали в аптеку;find_nearby_places
найди ближайшую больницу;find_nearby_places
найди аптеку ближайшую;find_nearby_places
где рядом поесть?;find_nearby_places
найди шиномонтаж;find_nearby_places
ближайший банк;find_nearby_places
найди самую близку заправку;find_nearby_places
где можно купить воды?;find_nearby_places
где здесь магазин?;find_nearby_places
найти ближайшее кафе;find_nearby_places
кафе найди ближайшее;find_nearby_places
где кафе или столовая рядом?;find_nearby_places
где рядом шиномонтаж?;find_nearby_places
построй маршрут до ближайшего общественного туалета;find_nearby_places
построй маршрут до ближайшей заправки;find_nearby_places
построй маршурут до ближайшей заправки газпром;find_nearby_places
построй маршурут до ближайшей заправки лукойл;find_nearby_places
найди ближайшую заправку газпром;find_nearby_places
найди ближайший макдональдс;find_nearby_places
найди ближайшее кафе с пловом;find_nearby_places
до близжайшего тц;find_nearby_places
поехали до мфц да поближе;find_nearby_places
где близко есть чайхона;find_nearby_places
найди, пожалуйста, ближайшую заправку.;find_nearby_places
сколько до самой близкой азс, проложи маршрут.;find_nearby_places
где тут рядом бензоколонка? покажи путь.;find_nearby_places
хочу заправиться, подскажи ближайшую газовую станцию.;find_nearby_places
проложи дорогу до ближайшей дизельной заправки.;find_nearby_places
нужно долить топлива, найди ближайшую заправку 24/7.;find_nearby_places
подскажи, где поблизости заправка с пропаном.;find_nearby_places
посмотри, есть ли рядом азс лукойл и покажи маршрут.;find_nearby_places
найди ближайшую татнефть и веди меня.;find_nearby_places
где тут ближайшая зарядка для электромобилей?;find_nearby_places
построй маршрут до самой близкой станции быстрой зарядки.;find_nearby_places
подскажи, где тут рядом магазин продуктов.;find_nearby_places
нужно купить воды, найди ближайший супермаркет.;find_nearby_places
где ближайший круглосуточный магазин? проложи путь.;find_nearby_places
сориентируй, как доехать до ближайшего торгового центра.;find_nearby_places
покажи дорогу до самого близкого ашана.;find_nearby_places
найди рядом пятёрочку и брось маршрут.;find_nearby_places
где тут рядом магнит? вези меня.;find_nearby_places
хочу заехать в вкусвилл, найди ближайший.;find_nearby_places
подскажи, где ближайший киоск с едой на вынос.;find_nearby_places
нужно отправить посылку, найди пункт сдэк поблизости.;find_nearby_places
проложи маршрут до ближайшего сдэк-pickup.;find_nearby_places
где ближайшее отделение сдэк работает сейчас?;find_nearby_places
сориентируй до самого ближнего пункта выдачи сдэк.;find_nearby_places
покажи путь в ближайший пункт почты россии.;find_nearby_places
найди поблизости банкомат.;find_nearby_places
хочу снять наличку, найди ближайший банкомат сбера.;find_nearby_places
покажи дорогу до ближайшего отделения сбербанка.;find_nearby_places
где тут рядом сбер? проложи маршрут.;find_nearby_places
нужно положить деньги, найди ближайший терминал сбербанка.;find_nearby_places
подскажи, где поблизости совкомбанковский банкомат.;find_nearby_places
вези к ближайшему совкомбанку.;find_nearby_places
сориентируй до отделения совкомбанка недалеко отсюда.;find_nearby_places
найди ближайший банк втб, если он рядом.;find_nearby_places
построй маршрут до любого открытого отделения банка.;find_nearby_places
нужно найти больницу, где ближайшая?;find_nearby_places
проложи дорогу до ближайшей городской больницы.;find_nearby_places
где тут рядом приёмный покой?;find_nearby_places
хочу доехать до травмпункта, найди ближайший.;find_nearby_places
сориентируй меня до ближайшего медцентра.;find_nearby_places
найди поблизости детскую больницу.;find_nearby_places
покажи путь до ближайшей стоматологии.;find_nearby_places
где ближайшая круглосуточная стоматологическая клиника?;find_nearby_places
мне к зубному, найди ближайшую стоматологию.;find_nearby_places
проложи маршрут до ближайшей ортодонтии.;find_nearby_places
нужна имплантация, где ближайшая зубная клиника?;find_nearby_places
где тут рядом макдональдс? хочу кофе.;find_nearby_places
покажи путь до самого близкого макдака.;find_nearby_places
сориентируй, где рядом mcdonald's открыт.;find_nearby_places
найди ближайший макдональдс с макавто.;find_nearby_places
проложи дорогу в ближайший burger king.;find_nearby_places
хочу поесть, где здесь ближайший kfc?;find_nearby_places
покажи самый близкий ресторан быстрого питания.;find_nearby_places
найди поблизости шиномонтаж.;find_nearby_places
проложи маршрут до круглосуточного шиномонтажа.;find_nearby_places
где здесь ближайший сервис по замене резины?;find_nearby_places
сориентируй до ближайшей шинной станции.;find_nearby_places
покажи дорогу к шиномонтажу, который сейчас открыт.;find_nearby_places
найди ближайший автосервис.;find_nearby_places
хочу на мойку, где воскресная акция? найди ближайшую мойку.;find_nearby_places
проложи путь до ближайшей автомойки.;find_nearby_places
где здесь поблизости проверить масло? найди сервис.;find_nearby_places
сориентируй до станции техобслуживания возле нас.;find_nearby_places
покажи ближайший сервис, который делает диагностику.;find_nearby_places
найди, где поблизости туалет.;find_nearby_places
срочно нужен туалет, выведи ближайший.;find_nearby_places
где ближайший общественный wc? маршрут.;find_nearby_places
покажи путь до платного туалета на трассе.;find_nearby_places
сориентируй, где ближайший туалет в кафе.;find_nearby_places
найди ближайшее кафе с парковкой.;find_nearby_places
хочу кофе, проложи маршрут до кофейни.;find_nearby_places
где рядом бариста-бар? найди.;find_nearby_places
покажи ближайший ресторан русской кухни.;find_nearby_places
найди поблизости суши-бар.;find_nearby_places
сориентируй до ближайшей пиццерии.;find_nearby_places
где тут рядом шашлычная? маршрут.;find_nearby_places
покажи дорогу к ближайшему столовому формата «самообслуживание».;find_nearby_places
найди ближайший фастфуд, который открыт ночью.;find_nearby_places
проложи маршрут до самой близкой бургерной.;find_nearby_places
где находится ближайший ресторан семейного типа?;find_nearby_places
найди поблизости аптеку.;find_nearby_places
сориентируй до круглосуточной аптеки.;find_nearby_places
покажи путь до ближайшей фармпункта.;find_nearby_places
хочу купить лекарства, где ближайшая аптека?;find_nearby_places
